invoice_date,invoice_associate_name,cy_imputed,month,weekday,is_weekend,store_segment
04-06-2025,Indira Nagar,23,6,Wednesday,0,MEDIUM
04-06-2025,Jubilee Hills,14,6,Wednesday,0,LOW
04-06-2025,Lulu Mall,76,6,Wednesday,0,HIGH
04-06-2025,Phoenix Mall,49,6,Wednesday,0,MEDIUM
04-06-2025,Sarath City Mall,47,6,Wednesday,0,HIGH
04-06-2025,Viviana Mall,38,6,Wednesday,0,MEDIUM
05-06-2025,AS-Brokfield Mal,30,6,Thursday,0,MEDIUM
05-06-2025,AS-MG RD,9,6,Thursday,0,LOW
05-06-2025,AS-MOA,42,6,Thursday,0,MEDIUM
05-06-2025,Brigade Road,19,6,Thursday,0,LOW
05-06-2025,EA Mall,32,6,Thursday,0,MEDIUM
05-06-2025,Falcon Mall,24,6,Thursday,0,HIGH
05-06-2025,Forum Mall,19,6,Thursday,0,LOW
05-06-2025,GVK Mall,26,6,Thursday,0,LOW
05-06-2025,Indira Nagar,28,6,Thursday,0,MEDIUM
05-06-2025,Jubilee Hills,6,6,Thursday,0,LOW
05-06-2025,Lulu Mall,77,6,Thursday,0,HIGH
05-06-2025,Phoenix Mall,40,6,Thursday,0,MEDIUM
05-06-2025,Sarath City Mall,73,6,Thursday,0,HIGH
05-06-2025,Viviana Mall,33,6,Thursday,0,MEDIUM
06-06-2025,AS-Brokfield Mal,35,6,Friday,0,MEDIUM
06-06-2025,AS-MG RD,12,6,Friday,0,LOW
06-06-2025,AS-MOA,43,6,Friday,0,MEDIUM
06-06-2025,Brigade Road,29,6,Friday,0,LOW
06-06-2025,EA Mall,40,6,Friday,0,MEDIUM
06-06-2025,Falcon Mall,23,6,Friday,0,HIGH
06-06-2025,Forum Mall,29,6,Friday,0,LOW
06-06-2025,GVK Mall,22,6,Friday,0,LOW
06-06-2025,Indira Nagar,30,6,Friday,0,MEDIUM
06-06-2025,Jubilee Hills,23,6,Friday,0,LOW
06-06-2025,Lulu Mall,85,6,Friday,0,HIGH
06-06-2025,Phoenix Mall,40,6,Friday,0,MEDIUM
06-06-2025,Sarath City Mall,53,6,Friday,0,HIGH
06-06-2025,Viviana Mall,40,6,Friday,0,MEDIUM
07-06-2025,AS-Brokfield Mal,86,6,Saturday,1,MEDIUM
07-06-2025,AS-MG RD,12,6,Saturday,1,LOW
07-06-2025,AS-MOA,83,6,Saturday,1,MEDIUM
07-06-2025,Brigade Road,56,6,Saturday,1,LOW
07-06-2025,EA Mall,84,6,Saturday,1,MEDIUM
07-06-2025,Falcon Mall,122,6,Saturday,1,HIGH
07-06-2025,Forum Mall,29,6,Saturday,1,LOW
07-06-2025,GVK Mall,56,6,Saturday,1,LOW
07-06-2025,Indira Nagar,100,6,Saturday,1,MEDIUM
07-06-2025,Jubilee Hills,30,6,Saturday,1,LOW
07-06-2025,Lulu Mall,121,6,Saturday,1,HIGH
07-06-2025,Phoenix Mall,49,6,Saturday,1,MEDIUM
07-06-2025,Sarath City Mall,122,6,Saturday,1,HIGH
07-06-2025,Viviana Mall,100,6,Saturday,1,MEDIUM
08-06-2025,AS-Brokfield Mal,104,6,Sunday,1,MEDIUM
08-06-2025,AS-MG RD,20,6,Sunday,1,LOW
08-06-2025,AS-MOA,122,6,Sunday,1,MEDIUM
08-06-2025,Brigade Road,67,6,Sunday,1,LOW
08-06-2025,EA Mall,124,6,Sunday,1,MEDIUM
08-06-2025,Falcon Mall,114,6,Sunday,1,HIGH
08-06-2025,Forum Mall,35,6,Sunday,1,LOW
08-06-2025,GVK Mall,41,6,Sunday,1,LOW
08-06-2025,Indira Nagar,80,6,Sunday,1,MEDIUM
08-06-2025,Jubilee Hills,45,6,Sunday,1,LOW
08-06-2025,Lulu Mall,143,6,Sunday,1,HIGH
08-06-2025,Phoenix Mall,114,6,Sunday,1,MEDIUM
08-06-2025,Sarath City Mall,171,6,Sunday,1,HIGH
08-06-2025,Viviana Mall,106,6,Sunday,1,MEDIUM
09-06-2025,AS-Brokfield Mal,39,6,Monday,0,MEDIUM
09-06-2025,AS-MG RD,12,6,Monday,0,LOW
09-06-2025,AS-MOA,59,6,Monday,0,MEDIUM
09-06-2025,Brigade Road,14,6,Monday,0,LOW
09-06-2025,EA Mall,55,6,Monday,0,MEDIUM
09-06-2025,Falcon Mall,32,6,Monday,0,HIGH
09-06-2025,Forum Mall,15,6,Monday,0,LOW
09-06-2025,GVK Mall,10,6,Monday,0,LOW
09-06-2025,Indira Nagar,24,6,Monday,0,MEDIUM
09-06-2025,Jubilee Hills,15,6,Monday,0,LOW
09-06-2025,Lulu Mall,77,6,Monday,0,HIGH
09-06-2025,Phoenix Mall,47,6,Monday,0,MEDIUM
09-06-2025,Sarath City Mall,59,6,Monday,0,HIGH
09-06-2025,Viviana Mall,48,6,Monday,0,MEDIUM
10-06-2025,AS-Brokfield Mal,37,6,Tuesday,0,MEDIUM
10-06-2025,AS-MG RD,7,6,Tuesday,0,LOW
10-06-2025,AS-MOA,48,6,Tuesday,0,MEDIUM
10-06-2025,Brigade Road,23,6,Tuesday,0,LOW
10-06-2025,EA Mall,41,6,Tuesday,0,MEDIUM
10-06-2025,Falcon Mall,30,6,Tuesday,0,HIGH
10-06-2025,Forum Mall,21,6,Tuesday,0,LOW
10-06-2025,GVK Mall,16,6,Tuesday,0,LOW
10-06-2025,Indira Nagar,31,6,Tuesday,0,MEDIUM
10-06-2025,Jubilee Hills,10,6,Tuesday,0,LOW
10-06-2025,Lulu Mall,66,6,Tuesday,0,HIGH
10-06-2025,Phoenix Mall,38,6,Tuesday,0,MEDIUM
10-06-2025,Sarath City Mall,74,6,Tuesday,0,HIGH
10-06-2025,Viviana Mall,28,6,Tuesday,0,MEDIUM
11-06-2025,AS-Brokfield Mal,37,6,Wednesday,0,MEDIUM
11-06-2025,AS-MG RD,7,6,Wednesday,0,LOW
11-06-2025,AS-MOA,24,6,Wednesday,0,MEDIUM
11-06-2025,Brigade Road,11,6,Wednesday,0,LOW
11-06-2025,EA Mall,32,6,Wednesday,0,MEDIUM
11-06-2025,Falcon Mall,36,6,Wednesday,0,HIGH
11-06-2025,Forum Mall,35,6,Wednesday,0,LOW
11-06-2025,GVK Mall,26,6,Wednesday,0,LOW
11-06-2025,Indira Nagar,26,6,Wednesday,0,MEDIUM
11-06-2025,Jubilee Hills,10,6,Wednesday,0,LOW
11-06-2025,Lulu Mall,77,6,Wednesday,0,HIGH
11-06-2025,Phoenix Mall,55,6,Wednesday,0,MEDIUM
11-06-2025,Sarath City Mall,73,6,Wednesday,0,HIGH
11-06-2025,Viviana Mall,33,6,Wednesday,0,MEDIUM
12-06-2025,AS-Brokfield Mal,61,6,Thursday,0,MEDIUM
12-06-2025,AS-MG RD,14,6,Thursday,0,LOW
12-06-2025,AS-MOA,43,6,Thursday,0,MEDIUM
12-06-2025,Brigade Road,33,6,Thursday,0,LOW
12-06-2025,EA Mall,45,6,Thursday,0,MEDIUM
12-06-2025,Falcon Mall,31,6,Thursday,0,HIGH
12-06-2025,Forum Mall,35,6,Thursday,0,LOW
12-06-2025,GVK Mall,16,6,Thursday,0,LOW
12-06-2025,Indira Nagar,20,6,Thursday,0,MEDIUM
12-06-2025,Jubilee Hills,19,6,Thursday,0,LOW
12-06-2025,Lulu Mall,70,6,Thursday,0,HIGH
12-06-2025,Phoenix Mall,44,6,Thursday,0,MEDIUM
12-06-2025,Sarath City Mall,45,6,Thursday,0,HIGH
12-06-2025,Viviana Mall,36,6,Thursday,0,MEDIUM
13-06-2025,AS-Brokfield Mal,44,6,Friday,0,MEDIUM
13-06-2025,AS-MG RD,14,6,Friday,0,LOW
13-06-2025,AS-MOA,29,6,Friday,0,MEDIUM
13-06-2025,Brigade Road,27,6,Friday,0,LOW
13-06-2025,EA Mall,48,6,Friday,0,MEDIUM
13-06-2025,Falcon Mall,56,6,Friday,0,HIGH
13-06-2025,Forum Mall,16,6,Friday,0,LOW
13-06-2025,GVK Mall,32,6,Friday,0,LOW
13-06-2025,Indira Nagar,31,6,Friday,0,MEDIUM
13-06-2025,Jubilee Hills,9,6,Friday,0,LOW
13-06-2025,Lulu Mall,66,6,Friday,0,HIGH
13-06-2025,Phoenix Mall,75,6,Friday,0,MEDIUM
13-06-2025,Sarath City Mall,77,6,Friday,0,HIGH
13-06-2025,Viviana Mall,35,6,Friday,0,MEDIUM
14-06-2025,AS-Brokfield Mal,110,6,Saturday,1,MEDIUM
14-06-2025,AS-MG RD,19,6,Saturday,1,LOW
14-06-2025,AS-MOA,97,6,Saturday,1,MEDIUM
14-06-2025,Brigade Road,42,6,Saturday,1,LOW
14-06-2025,EA Mall,114,6,Saturday,1,MEDIUM
14-06-2025,Falcon Mall,239,6,Saturday,1,HIGH
14-06-2025,Forum Mall,37,6,Saturday,1,LOW
14-06-2025,GVK Mall,31,6,Saturday,1,LOW
14-06-2025,Indira Nagar,60,6,Saturday,1,MEDIUM
14-06-2025,Jubilee Hills,34,6,Saturday,1,LOW
14-06-2025,Lulu Mall,175,6,Saturday,1,HIGH
14-06-2025,Phoenix Mall,155,6,Saturday,1,MEDIUM
14-06-2025,Sarath City Mall,185,6,Saturday,1,HIGH
14-06-2025,Viviana Mall,108,6,Saturday,1,MEDIUM
15-06-2025,AS-Brokfield Mal,113,6,Sunday,1,MEDIUM
15-06-2025,AS-MG RD,26,6,Sunday,1,LOW
15-06-2025,AS-MOA,156,6,Sunday,1,MEDIUM
15-06-2025,Brigade Road,120,6,Sunday,1,LOW
15-06-2025,EA Mall,89,6,Sunday,1,MEDIUM
15-06-2025,Falcon Mall,284,6,Sunday,1,HIGH
15-06-2025,Forum Mall,58,6,Sunday,1,LOW
15-06-2025,GVK Mall,37,6,Sunday,1,LOW
15-06-2025,Indira Nagar,113,6,Sunday,1,MEDIUM
15-06-2025,Jubilee Hills,59,6,Sunday,1,LOW
15-06-2025,Lulu Mall,160,6,Sunday,1,HIGH
15-06-2025,Phoenix Mall,169,6,Sunday,1,MEDIUM
15-06-2025,Sarath City Mall,262,6,Sunday,1,HIGH
15-06-2025,Viviana Mall,120,6,Sunday,1,MEDIUM
16-06-2025,AS-Brokfield Mal,68,6,Monday,0,MEDIUM
16-06-2025,AS-MG RD,19,6,Monday,0,LOW
16-06-2025,AS-MOA,44,6,Monday,0,MEDIUM
16-06-2025,Brigade Road,44,6,Monday,0,LOW
16-06-2025,EA Mall,51,6,Monday,0,MEDIUM
16-06-2025,Falcon Mall,38,6,Monday,0,HIGH
16-06-2025,Forum Mall,22,6,Monday,0,LOW
16-06-2025,GVK Mall,22,6,Monday,0,LOW
16-06-2025,Indira Nagar,31,6,Monday,0,MEDIUM
16-06-2025,Jubilee Hills,20,6,Monday,0,LOW
16-06-2025,Lulu Mall,67,6,Monday,0,HIGH
16-06-2025,Phoenix Mall,32,6,Monday,0,MEDIUM
16-06-2025,Sarath City Mall,80,6,Monday,0,HIGH
16-06-2025,Viviana Mall,39,6,Monday,0,MEDIUM
17-06-2025,AS-Brokfield Mal,40,6,Tuesday,0,MEDIUM
17-06-2025,AS-MG RD,11,6,Tuesday,0,LOW
17-06-2025,AS-MOA,34,6,Tuesday,0,MEDIUM
17-06-2025,Brigade Road,24,6,Tuesday,0,LOW
17-06-2025,EA Mall,58,6,Tuesday,0,MEDIUM
17-06-2025,Falcon Mall,44,6,Tuesday,0,HIGH
17-06-2025,Forum Mall,21,6,Tuesday,0,LOW
17-06-2025,GVK Mall,17,6,Tuesday,0,LOW
17-06-2025,Indira Nagar,25,6,Tuesday,0,MEDIUM
17-06-2025,Jubilee Hills,16,6,Tuesday,0,LOW
17-06-2025,Lulu Mall,71,6,Tuesday,0,HIGH
17-06-2025,Phoenix Mall,54,6,Tuesday,0,MEDIUM
17-06-2025,Sarath City Mall,72,6,Tuesday,0,HIGH
17-06-2025,Viviana Mall,35,6,Tuesday,0,MEDIUM
18-06-2025,AS-Brokfield Mal,50,6,Wednesday,0,MEDIUM
18-06-2025,AS-MG RD,25,6,Wednesday,0,LOW
18-06-2025,AS-MOA,48,6,Wednesday,0,MEDIUM
18-06-2025,Brigade Road,45,6,Wednesday,0,LOW
18-06-2025,EA Mall,60,6,Wednesday,0,MEDIUM
18-06-2025,Falcon Mall,48,6,Wednesday,0,HIGH
18-06-2025,Forum Mall,25,6,Wednesday,0,LOW
18-06-2025,GVK Mall,19,6,Wednesday,0,LOW
18-06-2025,Indira Nagar,32,6,Wednesday,0,MEDIUM
18-06-2025,Jubilee Hills,23,6,Wednesday,0,LOW
18-06-2025,Lulu Mall,110,6,Wednesday,0,HIGH
18-06-2025,Phoenix Mall,54,6,Wednesday,0,MEDIUM
18-06-2025,Sarath City Mall,62,6,Wednesday,0,HIGH
18-06-2025,Viviana Mall,45,6,Wednesday,0,MEDIUM
19-06-2025,AS-Brokfield Mal,52,6,Thursday,0,MEDIUM
19-06-2025,AS-MG RD,19,6,Thursday,0,LOW
19-06-2025,AS-MOA,44,6,Thursday,0,MEDIUM
19-06-2025,Brigade Road,43,6,Thursday,0,LOW
19-06-2025,EA Mall,58,6,Thursday,0,MEDIUM
19-06-2025,Falcon Mall,55,6,Thursday,0,HIGH
19-06-2025,Forum Mall,24,6,Thursday,0,LOW
19-06-2025,GVK Mall,23,6,Thursday,0,LOW
19-06-2025,Indira Nagar,45,6,Thursday,0,MEDIUM
19-06-2025,Jubilee Hills,27,6,Thursday,0,LOW
19-06-2025,Lulu Mall,86,6,Thursday,0,HIGH
19-06-2025,Phoenix Mall,48,6,Thursday,0,MEDIUM
19-06-2025,Sarath City Mall,108,6,Thursday,0,HIGH
19-06-2025,Viviana Mall,24,6,Thursday,0,MEDIUM
20-06-2025,AS-Brokfield Mal,59,6,Friday,0,MEDIUM
20-06-2025,AS-MG RD,19,6,Friday,0,LOW
20-06-2025,AS-MOA,53,6,Friday,0,MEDIUM
20-06-2025,Brigade Road,41,6,Friday,0,LOW
20-06-2025,EA Mall,60,6,Friday,0,MEDIUM
20-06-2025,Falcon Mall,89,6,Friday,0,HIGH
20-06-2025,Forum Mall,34,6,Friday,0,LOW
20-06-2025,GVK Mall,46,6,Friday,0,LOW
20-06-2025,Indira Nagar,43,6,Friday,0,MEDIUM
20-06-2025,Jubilee Hills,12,6,Friday,0,LOW
20-06-2025,Lulu Mall,101,6,Friday,0,HIGH
20-06-2025,Phoenix Mall,44,6,Friday,0,MEDIUM
20-06-2025,Sarath City Mall,137,6,Friday,0,HIGH
20-06-2025,Viviana Mall,60,6,Friday,0,MEDIUM
21-06-2025,AS-Brokfield Mal,107,6,Saturday,1,MEDIUM
21-06-2025,AS-MG RD,35,6,Saturday,1,LOW
21-06-2025,AS-MOA,135,6,Saturday,1,MEDIUM
21-06-2025,Brigade Road,57,6,Saturday,1,LOW
21-06-2025,EA Mall,126,6,Saturday,1,MEDIUM
21-06-2025,Falcon Mall,210,6,Saturday,1,HIGH
21-06-2025,Forum Mall,40,6,Saturday,1,LOW
21-06-2025,GVK Mall,47,6,Saturday,1,LOW
21-06-2025,Indira Nagar,125,6,Saturday,1,MEDIUM
21-06-2025,Jubilee Hills,45,6,Saturday,1,LOW
21-06-2025,Lulu Mall,112,6,Saturday,1,HIGH
21-06-2025,Phoenix Mall,131,6,Saturday,1,MEDIUM
21-06-2025,Sarath City Mall,204,6,Saturday,1,HIGH
21-06-2025,Viviana Mall,97,6,Saturday,1,MEDIUM
22-06-2025,AS-Brokfield Mal,148,6,Sunday,1,MEDIUM
22-06-2025,AS-MG RD,42,6,Sunday,1,LOW
22-06-2025,AS-MOA,250,6,Sunday,1,MEDIUM
22-06-2025,Brigade Road,60,6,Sunday,1,LOW
22-06-2025,EA Mall,142,6,Sunday,1,MEDIUM
22-06-2025,Falcon Mall,162,6,Sunday,1,HIGH
22-06-2025,Forum Mall,66,6,Sunday,1,LOW
22-06-2025,GVK Mall,52,6,Sunday,1,LOW
22-06-2025,Indira Nagar,117,6,Sunday,1,MEDIUM
22-06-2025,Jubilee Hills,53,6,Sunday,1,LOW
22-06-2025,Lulu Mall,174,6,Sunday,1,HIGH
22-06-2025,Phoenix Mall,128,6,Sunday,1,MEDIUM
22-06-2025,Sarath City Mall,284,6,Sunday,1,HIGH
22-06-2025,Viviana Mall,135,6,Sunday,1,MEDIUM
23-06-2025,AS-Brokfield Mal,61,6,Monday,0,MEDIUM
23-06-2025,AS-MG RD,24,6,Monday,0,LOW
23-06-2025,AS-MOA,36,6,Monday,0,MEDIUM
23-06-2025,Brigade Road,29,6,Monday,0,LOW
23-06-2025,EA Mall,60,6,Monday,0,MEDIUM
23-06-2025,Falcon Mall,50,6,Monday,0,HIGH
23-06-2025,Forum Mall,23,6,Monday,0,LOW
23-06-2025,GVK Mall,16,6,Monday,0,LOW
23-06-2025,Indira Nagar,36,6,Monday,0,MEDIUM
23-06-2025,Jubilee Hills,14,6,Monday,0,LOW
23-06-2025,Lulu Mall,67,6,Monday,0,HIGH
23-06-2025,Phoenix Mall,59,6,Monday,0,MEDIUM
23-06-2025,Sarath City Mall,86,6,Monday,0,HIGH
23-06-2025,Viviana Mall,42,6,Monday,0,MEDIUM
24-06-2025,AS-Brokfield Mal,39,6,Tuesday,0,MEDIUM
24-06-2025,AS-MG RD,29,6,Tuesday,0,LOW
24-06-2025,AS-MOA,24,6,Tuesday,0,MEDIUM
24-06-2025,Brigade Road,31,6,Tuesday,0,LOW
24-06-2025,EA Mall,92,6,Tuesday,0,MEDIUM
24-06-2025,Falcon Mall,49,6,Tuesday,0,HIGH
24-06-2025,Forum Mall,29,6,Tuesday,0,LOW
24-06-2025,GVK Mall,15,6,Tuesday,0,LOW
24-06-2025,Indira Nagar,35,6,Tuesday,0,MEDIUM
24-06-2025,Jubilee Hills,18,6,Tuesday,0,LOW
24-06-2025,Lulu Mall,98,6,Tuesday,0,HIGH
24-06-2025,Phoenix Mall,38,6,Tuesday,0,MEDIUM
24-06-2025,Sarath City Mall,113,6,Tuesday,0,HIGH
24-06-2025,Viviana Mall,36,6,Tuesday,0,MEDIUM
25-06-2025,AS-Brokfield Mal,35,6,Wednesday,0,MEDIUM
25-06-2025,AS-MG RD,17,6,Wednesday,0,LOW
25-06-2025,AS-MOA,38,6,Wednesday,0,MEDIUM
25-06-2025,Brigade Road,50,6,Wednesday,0,LOW
25-06-2025,EA Mall,89,6,Wednesday,0,MEDIUM
25-06-2025,Falcon Mall,39,6,Wednesday,0,HIGH
25-06-2025,Forum Mall,23,6,Wednesday,0,LOW
25-06-2025,GVK Mall,31,6,Wednesday,0,LOW
25-06-2025,Indira Nagar,17,6,Wednesday,0,MEDIUM
25-06-2025,Jubilee Hills,23,6,Wednesday,0,LOW
25-06-2025,Lulu Mall,70,6,Wednesday,0,HIGH
25-06-2025,Phoenix Mall,46,6,Wednesday,0,MEDIUM
25-06-2025,Sarath City Mall,75,6,Wednesday,0,HIGH
25-06-2025,Viviana Mall,25,6,Wednesday,0,MEDIUM
26-06-2025,AS-Brokfield Mal,56,6,Thursday,0,MEDIUM
26-06-2025,AS-MG RD,20,6,Thursday,0,LOW
26-06-2025,AS-MOA,30,6,Thursday,0,MEDIUM
26-06-2025,Brigade Road,33,6,Thursday,0,LOW
26-06-2025,EA Mall,64,6,Thursday,0,MEDIUM
26-06-2025,Falcon Mall,74,6,Thursday,0,HIGH
26-06-2025,Forum Mall,21,6,Thursday,0,LOW
26-06-2025,GVK Mall,37,6,Thursday,0,LOW
26-06-2025,Indira Nagar,31,6,Thursday,0,MEDIUM
26-06-2025,Jubilee Hills,17,6,Thursday,0,LOW
26-06-2025,Lulu Mall,86,6,Thursday,0,HIGH
26-06-2025,Phoenix Mall,49,6,Thursday,0,MEDIUM
26-06-2025,Sarath City Mall,92,6,Thursday,0,HIGH
26-06-2025,Viviana Mall,36,6,Thursday,0,MEDIUM
27-06-2025,AS-Brokfield Mal,45,6,Friday,0,MEDIUM
27-06-2025,AS-MG RD,17,6,Friday,0,LOW
27-06-2025,AS-MOA,42,6,Friday,0,MEDIUM
27-06-2025,Brigade Road,67,6,Friday,0,LOW
27-06-2025,EA Mall,67,6,Friday,0,MEDIUM
27-06-2025,Falcon Mall,55,6,Friday,0,HIGH
27-06-2025,Forum Mall,34,6,Friday,0,LOW
27-06-2025,GVK Mall,22,6,Friday,0,LOW
27-06-2025,Indira Nagar,29,6,Friday,0,MEDIUM
27-06-2025,Jubilee Hills,29,6,Friday,0,LOW
27-06-2025,Lulu Mall,115,6,Friday,0,HIGH
27-06-2025,Phoenix Mall,68,6,Friday,0,MEDIUM
27-06-2025,Sarath City Mall,125,6,Friday,0,HIGH
27-06-2025,Viviana Mall,48,6,Friday,0,MEDIUM
28-06-2025,AS-Brokfield Mal,95,6,Saturday,1,MEDIUM
28-06-2025,AS-MG RD,18,6,Saturday,1,LOW
28-06-2025,AS-MOA,147,6,Saturday,1,MEDIUM
28-06-2025,Brigade Road,82,6,Saturday,1,LOW
28-06-2025,EA Mall,102,6,Saturday,1,MEDIUM
28-06-2025,Falcon Mall,204,6,Saturday,1,HIGH
28-06-2025,Forum Mall,43,6,Saturday,1,LOW
28-06-2025,GVK Mall,52,6,Saturday,1,LOW
28-06-2025,Indira Nagar,98,6,Saturday,1,MEDIUM
28-06-2025,Jubilee Hills,36,6,Saturday,1,LOW
28-06-2025,Lulu Mall,133,6,Saturday,1,HIGH
28-06-2025,Phoenix Mall,128,6,Saturday,1,MEDIUM
28-06-2025,Sarath City Mall,310,6,Saturday,1,HIGH
28-06-2025,Viviana Mall,114,6,Saturday,1,MEDIUM
29-06-2025,AS-Brokfield Mal,140,6,Sunday,1,MEDIUM
29-06-2025,AS-MG RD,40,6,Sunday,1,LOW
29-06-2025,AS-MOA,150,6,Sunday,1,MEDIUM
29-06-2025,Brigade Road,89,6,Sunday,1,LOW
29-06-2025,EA Mall,131,6,Sunday,1,MEDIUM
29-06-2025,Falcon Mall,305,6,Sunday,1,HIGH
29-06-2025,Forum Mall,67,6,Sunday,1,LOW
29-06-2025,GVK Mall,61,6,Sunday,1,LOW
29-06-2025,Indira Nagar,132,6,Sunday,1,MEDIUM
29-06-2025,Jubilee Hills,54,6,Sunday,1,LOW
29-06-2025,Lulu Mall,174,6,Sunday,1,HIGH
29-06-2025,Phoenix Mall,97,6,Sunday,1,MEDIUM
29-06-2025,Sarath City Mall,282,6,Sunday,1,HIGH
29-06-2025,Viviana Mall,117,6,Sunday,1,MEDIUM
30-06-2025,AS-Brokfield Mal,58,6,Monday,0,MEDIUM
30-06-2025,AS-MG RD,25,6,Monday,0,LOW
30-06-2025,AS-MOA,27,6,Monday,0,MEDIUM
30-06-2025,Brigade Road,19,6,Monday,0,LOW
30-06-2025,EA Mall,41,6,Monday,0,MEDIUM
30-06-2025,Falcon Mall,61,6,Monday,0,HIGH
30-06-2025,Forum Mall,22,6,Monday,0,LOW
30-06-2025,GVK Mall,13,6,Monday,0,LOW
30-06-2025,Indira Nagar,35,6,Monday,0,MEDIUM
30-06-2025,Jubilee Hills,15,6,Monday,0,LOW
30-06-2025,Lulu Mall,93,6,Monday,0,HIGH
30-06-2025,Phoenix Mall,52,6,Monday,0,MEDIUM
30-06-2025,Sarath City Mall,132,6,Monday,0,HIGH
30-06-2025,Viviana Mall,42,6,Monday,0,MEDIUM
01-07-2025,AS-Brokfield Mal,53,7,Tuesday,0,MEDIUM
01-07-2025,AS-MG RD,12,7,Tuesday,0,LOW
01-07-2025,AS-MOA,58,7,Tuesday,0,MEDIUM
01-07-2025,Brigade Road,29,7,Tuesday,0,LOW
01-07-2025,EA Mall,58,7,Tuesday,0,MEDIUM
01-07-2025,Falcon Mall,47,7,Tuesday,0,HIGH
01-07-2025,Forum Mall,22,7,Tuesday,0,LOW
01-07-2025,GVK Mall,46,7,Tuesday,0,LOW
01-07-2025,Indira Nagar,40,7,Tuesday,0,MEDIUM
01-07-2025,Jubilee Hills,10,7,Tuesday,0,LOW
01-07-2025,Lulu Mall,79,7,Tuesday,0,HIGH
01-07-2025,Phoenix Mall,48,7,Tuesday,0,MEDIUM
01-07-2025,Sarath City Mall,111,7,Tuesday,0,HIGH
01-07-2025,Viviana Mall,27,7,Tuesday,0,MEDIUM
02-07-2025,AS-Brokfield Mal,65,7,Wednesday,0,MEDIUM
02-07-2025,AS-MG RD,25,7,Wednesday,0,LOW
02-07-2025,AS-MOA,72,7,Wednesday,0,MEDIUM
02-07-2025,Brigade Road,49,7,Wednesday,0,LOW
02-07-2025,EA Mall,45,7,Wednesday,0,MEDIUM
02-07-2025,Falcon Mall,88,7,Wednesday,0,HIGH
02-07-2025,Forum Mall,22,7,Wednesday,0,LOW
02-07-2025,GVK Mall,16,7,Wednesday,0,LOW
02-07-2025,Indira Nagar,36,7,Wednesday,0,MEDIUM
02-07-2025,Jubilee Hills,24,7,Wednesday,0,LOW
02-07-2025,Lulu Mall,61,7,Wednesday,0,HIGH
02-07-2025,Phoenix Mall,38,7,Wednesday,0,MEDIUM
02-07-2025,Sarath City Mall,101,7,Wednesday,0,HIGH
02-07-2025,Viviana Mall,42,7,Wednesday,0,MEDIUM
03-07-2025,AS-Brokfield Mal,48,7,Thursday,0,MEDIUM
03-07-2025,AS-MG RD,15,7,Thursday,0,LOW
03-07-2025,AS-MOA,38,7,Thursday,0,MEDIUM
03-07-2025,Brigade Road,41,7,Thursday,0,LOW
03-07-2025,EA Mall,102,7,Thursday,0,MEDIUM
03-07-2025,Falcon Mall,57,7,Thursday,0,HIGH
03-07-2025,Forum Mall,13,7,Thursday,0,LOW
03-07-2025,GVK Mall,11,7,Thursday,0,LOW
03-07-2025,Indira Nagar,32,7,Thursday,0,MEDIUM
03-07-2025,Jubilee Hills,14,7,Thursday,0,LOW
03-07-2025,Lulu Mall,119,7,Thursday,0,HIGH
03-07-2025,Phoenix Mall,27,7,Thursday,0,MEDIUM
03-07-2025,Sarath City Mall,68,7,Thursday,0,HIGH
03-07-2025,Viviana Mall,26,7,Thursday,0,MEDIUM
04-07-2025,AS-Brokfield Mal,28,7,Friday,0,MEDIUM
04-07-2025,AS-MG RD,12,7,Friday,0,LOW
04-07-2025,AS-MOA,30,7,Friday,0,MEDIUM
04-07-2025,Brigade Road,26,7,Friday,0,LOW
04-07-2025,EA Mall,63,7,Friday,0,MEDIUM
04-07-2025,Falcon Mall,55,7,Friday,0,HIGH
04-07-2025,Forum Mall,26,7,Friday,0,LOW
04-07-2025,GVK Mall,21,7,Friday,0,LOW
04-07-2025,Indira Nagar,31,7,Friday,0,MEDIUM
04-07-2025,Jubilee Hills,18,7,Friday,0,LOW
04-07-2025,Lulu Mall,117,7,Friday,0,HIGH
04-07-2025,Phoenix Mall,44,7,Friday,0,MEDIUM
04-07-2025,Sarath City Mall,104,7,Friday,0,HIGH
04-07-2025,Viviana Mall,40,7,Friday,0,MEDIUM
05-07-2025,AS-Brokfield Mal,71,7,Saturday,1,MEDIUM
05-07-2025,AS-MG RD,10,7,Saturday,1,LOW
05-07-2025,AS-MOA,66,7,Saturday,1,MEDIUM
05-07-2025,Brigade Road,43,7,Saturday,1,LOW
05-07-2025,EA Mall,66,7,Saturday,1,MEDIUM
05-07-2025,Falcon Mall,166,7,Saturday,1,HIGH
05-07-2025,Forum Mall,33,7,Saturday,1,LOW
05-07-2025,GVK Mall,34,7,Saturday,1,LOW
05-07-2025,Indira Nagar,64,7,Saturday,1,MEDIUM
05-07-2025,Jubilee Hills,44,7,Saturday,1,LOW
05-07-2025,Lulu Mall,146,7,Saturday,1,HIGH
05-07-2025,Phoenix Mall,76,7,Saturday,1,MEDIUM
05-07-2025,Sarath City Mall,153,7,Saturday,1,HIGH
05-07-2025,Viviana Mall,100,7,Saturday,1,MEDIUM
06-07-2025,AS-Brokfield Mal,102,7,Sunday,1,MEDIUM
06-07-2025,AS-MG RD,32,7,Sunday,1,LOW
